ticker,name,corp_code,year,quarter,quarter_key,Assets,Equity,Liabilities,Debt_to_Equity,Debt_to_Equity_log,Revenue_ttm,Revenue_ttm_yoy,Revenue_acc2,OpIncome_ttm,OpIncome_ttm_yoy,OpIncome_acc2,NetIncome_ttm,NetIncome_ttm_yoy,NetIncome_acc2,CFO_ttm,CFO_ttm_yoy,CFO_acc2,CAPEX_ttm,CAPEX_ttm_yoy,CAPEX_acc2,Assets_ttm,CFO_to_Assets_ttm,CAPEX_to_Assets_ttm,CFO_isnull,CFO_warn,CFO_safe,Quality_CFO_to_Assets,industry4,rebalance_month,passed_filters,filter_status,industry4_scored,CFO_warn_scored,CFO_isnull_scored,quarter_scored,year_scored,corp_code_scored,score_total,score,score_rank,OpIncome_acc2__raw,OpIncome_acc2__z,OpIncome_acc2__rank,OpIncome_acc2__mult,OpIncome_acc2__contrib,Debt_to_Equity_log__raw,Debt_to_Equity_log__z,Debt_to_Equity_log__rank,Debt_to_Equity_log__mult,Debt_to_Equity_log__contrib,Quality_CFO_to_Assets__raw,Quality_CFO_to_Assets__z,Quality_CFO_to_Assets__rank,Quality_CFO_to_Assets__mult,Quality_CFO_to_Assets__contrib,CAPEX_ttm_yoy__raw,CAPEX_ttm_yoy__z,CAPEX_ttm_yoy__rank,CAPEX_ttm_yoy__mult,CAPEX_ttm_yoy__contrib,CFO_isnull__raw,CFO_isnull__z,CFO_isnull__rank,CFO_isnull__mult,CFO_isnull__contrib,selected_topk
090360,로보스타,00536523,2025,4,202504,109142421219.0,86810119833.0,22332301386.0,0.2572545853981254,0.22893044322822984,58390181902.0,-0.19018439074119053,-0.16748190061520296,-4556474287.0,-3.0828775701178897,-3.80063488198547,-4664381669.0,-2.040183962773927,-13.814868556326394,-1593430905.0,-1.9024208698789353,-1.106103173977836,,,,109142421219.0,-0.014599556132282398,,0,1,-1593430905.0,-0.014599556132282398,29280,2026-03-31,True,passed,29280,1.0,0.0,4.0,2025.0,00536523,0.4300391839634386,0.4300391839634386,28.0,-3.80063488198547,-0.19161700010781535,84.0,1.0,-0.19161700010781535,0.22893044322822984,-0.985701600610514,76.0,1.0,0.7885612804884112,-0.014599556132282398,-1.0476129846675664,78.0,0.6,-0.15714194770013495,,0.06508765811348226,42.0,1.0,-0.009763148717022338,0.0,0.0,1.0,0.6,-0.0,0
012330,현대모비스,00164788,2025,4,202504,70400532000000.0,49212795000000.0,21187737000000.0,0.43053309611860086,0.3580471692897476,46086195000000.0,0.06594184500693845,0.10567455092541322,2577157000000.0,0.19042773338260433,-0.15835575101315014,2734236000000.0,-0.12892681832778574,-0.42322550593901387,737917000000.0,-0.17592423010604752,-0.18324984184862525,440593000000.0,-0.248689961172035,-0.14667542638624398,70400532000000.0,0.010481696359908189,0.006258376002044984,0,0,737917000000.0,0.010481696359908189,303,2026-03-31,True,passed,303,0.0,0.0,4.0,2025.0,00164788,0.3877104367188303,0.3877104367188303,29.0,-0.15835575101315014,-0.1568267948847806,59.0,1.0,-0.1568267948847806,0.3580471692897476,-0.7594656872247821,63.0,1.0,0.6075725497798258,0.010481696359908189,-0.23581285481076772,55.0,1.0,-0.05895321370269193,-0.248689961172035,0.02721402982348636,57.0,1.0,-0.004082104473522954,0.0,0.0,1.0,1.0,-0.0,0
022100,포스코DX,00155212,2025,4,202504,834391536739.0,572559763845.0,261831772894.0,0.4573003368865465,0.37658563972920645,830451826757.0,-0.28082918088520936,-0.30151021193265504,38729324411.0,-0.5316664490992036,-0.5867073464063641,35119861366.0,-0.47524630285495784,-0.4916394481131543,13274154483.0,0.4199578266864692,1.8899567000907327,2961912928.0,0.6623666900081522,1.2210267083124458,834391536739.0,0.015908783704684425,0.003549787836506418,0,1,13274154483.0,0.015908783704684425,72129,2026-03-31,True,passed,72129,1.0,0.0,4.0,2025.0,00155212,0.38379225999158256,0.38379225999158256,30.0,-0.5867073464063641,-0.16091830994320117,72.0,1.0,-0.16091830994320117,0.37658563972920645,-0.7269829259236081,61.0,1.0,0.5815863407388865,0.015908783704684425,-0.060155350760468865,48.0,0.6,-0.00902330261407033,0.6623666900081522,0.18568312126688308,18.0,1.0,-0.02785246819003246,0.0,0.0,1.0,0.6,-0.0,0
009150,삼성전기,00126371,2025,4,202504,14595895255468.0,9797343882863.0,4798551372605.0,0.489780845704352,0.3986290257196428,8425423481425.0,0.09723382400192215,-0.07536700205641567,653053905842.0,0.28017045451511824,0.16006440858457638,506137732875.0,-0.12585666212809365,-1.1533640327395378,294405983022.0,0.11404029610156474,-0.38641911855248723,569769657966.0,2.402918989436156,2.785383842539142,14595895255468.0,0.020170464220871133,0.0390362939712485,0,0,294405983022.0,0.020170464220871133,2622,2026-03-31,True,passed,2622,0.0,0.0,4.0,2025.0,00126371,0.3430820384529495,0.3430820384529495,31.0,0.16006440858457638,-0.1537853193961628,35.0,1.0,-0.1537853193961628,0.3986290257196428,-0.6883589171233497,57.0,1.0,0.5506871336986798,0.020170464220871133,0.07778165208760521,38.0,1.0,0.019445413021901302,2.402918989436156,0.4884345924764587,5.0,1.0,-0.07326518887146881,0.0,0.0,1.0,1.0,-0.0,0
302440,SK바이오사이언스,01319899,2025,4,202504,2955743509068.0,2037454202719.0,918289306349.0,0.45070426865228924,0.3720491410360144,500603550983.0,1.4313260040923086,0.9358406316747347,-104130697214.0,0.05376579672839199,-0.3012909048514487,-77255838835.0,1.7789985672879256,1.71281667261069,23664742479.0,-2.827794179495715,-1.6171450245638492,58439475841.0,0.19180142378808318,-2.4810191117278615,2955743509068.0,0.008006358605338501,0.019771497649140414,0,0,23664742479.0,0.008006358605338501,211,2026-03-31,True,passed,211,0.0,0.0,4.0,2025.0,01319899,0.3351954089163367,0.3351954089163367,32.0,-0.3012909048514487,-0.15819207831221876,64.0,1.0,-0.15819207831221876,0.3720491410360144,-0.7349316941175793,62.0,1.0,0.5879453552940634,0.008006358605338501,-0.3159316411921412,59.0,1.0,-0.0789829102980353,0.19180142378808318,0.10383305178315118,31.0,1.0,-0.015574957767472676,0.0,0.0,1.0,1.0,-0.0,0
100840,SNT에너지,00648721,2025,4,202504,589839322838.0,364744033303.0,225095289535.0,0.6171322050058292,0.48065433668749946,457820946881.0,1.0383075257842291,1.0852600533981915,86996847532.0,4.0971468639461195,4.084069368219204,59509513638.0,0.6099153561241448,-0.9211218438705138,11320364085.0,0.048677353557393666,0.513187619378723,1173402894.0,0.1889469377745545,-0.3462074216847011,589839322838.0,0.01919228448610767,0.001989360235180991,0,0,11320364085.0,0.01919228448610767,29176,2026-03-31,True,passed,29176,0.0,0.0,4.0,2025.0,00648721,0.315434218475,0.315434218475,33.0,4.084069368219204,-0.11630413442024605,12.0,1.0,-0.11630413442024605,0.48065433668749946,-0.5446357008243227,55.0,1.0,0.4357085606594582,0.01919228448610767,0.04612109462734601,40.0,1.0,0.011530273656836502,0.1889469377745545,0.10333654280699058,32.0,1.0,-0.015500481421048585,0.0,0.0,1.0,1.0,-0.0,0
028260,삼성물산,00149655,2025,4,202504,86532745699428.0,57496949405446.0,29035796293982.0,0.5049971623578309,0.4087910127225372,30591290032065.0,-0.03780917521484839,-0.06590599471455838,2299317999906.0,0.02317104736194131,-0.0785271399169889,3022056973447.0,0.3662211500641357,0.2700523543724891,114829585036.0,-0.9202374174128498,-0.9831919852068207,698557819650.0,0.03614766385079604,0.7590587450542008,86532745699428.0,0.0013270072977328287,0.008072756896868207,0,0,114829585036.0,0.0013270072977328287,467,2026-03-31,True,passed,467,0.0,0.0,4.0,2025.0,00149655,0.23583429643853515,0.23583429643853515,34.0,-0.0785271399169889,-0.15606429051242518,52.0,1.0,-0.15606429051242518,0.4087910127225372,-0.6705532734895544,56.0,1.0,0.5364426187916436,0.0013270072977328287,-0.5321209347914849,69.0,1.0,-0.13303023369787123,0.03614766385079604,0.0767586542854131,37.0,1.0,-0.011513798142811966,0.0,0.0,1.0,1.0,-0.0,0
005490,POSCO홀딩스,00155319,2025,4,202504,105192437963565.0,62377691037383.0,42814746926182.0,0.6863791559793884,0.5225837192193716,51833844855646.0,-0.046589668205502366,0.018733146213553264,1188296676868.0,-0.16925955798293746,0.21820078957717237,117489912012.0,-0.739352097847044,-0.08733668461180044,1915391005581.0,-0.1486458936379278,-0.34022556389854053,1788687635633.0,-0.1927548467699003,-0.11586084779271122,105192437963565.0,0.01820844770461946,0.017003956465506953,0,0,1915391005581.0,0.01820844770461946,2411,2026-03-31,True,passed,2411,0.0,0.0,4.0,2025.0,00155319,0.22173209492483784,0.22173209492483784,35.0,0.21820078957717237,-0.15323001417299698,32.0,1.0,-0.15323001417299698,0.5225837192193716,-0.47116782068090673,53.0,1.0,0.3769342565447254,0.01820844770461946,0.01427743661151513,42.0,1.0,0.0035693591528787824,-0.1927548467699003,0.036943377331795854,55.0,1.0,-0.005541506599769378,0.0,0.0,1.0,1.0,-0.0,0
004800,효성,00117188,2025,4,202504,5387103885233.0,2857192993387.0,2529910891846.0,0.8854532744905586,0.6341682559138802,1819536924777.0,0.07343524057604678,0.42932316665066395,271167977457.0,0.5611540447740866,-1.9101592665339469,337122709879.0,1.3302482233957749,11.418961572915304,333713404397.0,0.32655989303555844,0.04838487230609689,121267877277.0,7.518822941606619,7.812126921834892,5387103885233.0,0.061946717848112634,0.022510773851868088,0,0,333713404397.0,0.061946717848112634,649,2026-03-31,True,passed,649,0.0,0.0,4.0,2025.0,00117188,0.19770384437825123,0.19770384437825123,36.0,-1.9101592665339469,-0.17355961563351122,78.0,1.0,-0.17355961563351122,0.6341682559138802,-0.27565148171504633,48.0,1.0,0.22052118537203708,0.061946717848112634,1.429945708889984,6.0,1.0,0.357486427222496,7.518822941606619,1.3782943505518042,1.0,1.0,-0.20674415258277062,0.0,0.0,1.0,1.0,-0.0,0
039440,에스티아이,00298340,2025,4,202504,366268498846.0,286972864255.0,79295634591.0,0.27631753544662335,0.24397900619491372,257802669755.0,-0.0537549256290466,-0.1321919490215533,17434729372.0,-0.30031276475195423,-0.4056599263045656,12915062105.0,-0.505612248999752,-0.6843235364064847,-12700876497.0,3.7604023693874034,4.496262040377349,3381421860.0,-0.08229910885987257,-0.4862863729968978,366268498846.0,-0.03467640962031018,0.009232084852106654,0,0,-12700876497.0,-0.03467640962031018,29271,2026-03-31,True,passed,29271,0.0,0.0,4.0,2025.0,00298340,0.17549546865894738,0.17549546865894738,37.0,-0.4056599263045656,-0.159188986990745,68.0,1.0,-0.159188986990745,0.24397900619491372,-0.959333789934395,74.0,1.0,0.7674670319475161,-0.03467640962031018,-1.6974366836144832,82.0,1.0,-0.4243591709036208,-0.08229910885987257,0.056156035961352546,51.0,1.0,-0.008423405394202882,0.0,0.0,1.0,1.0,-0.0,0
000270,기아,00106641,2025,4,202504,98979055000000.0,61190464000000.0,37788591000000.0,0.6175568631086046,0.48091690171076623,85454882000000.0,0.05592573726003236,-0.033834230512894914,7615897000000.0,-0.22174466237455492,-0.3410526487624024,6131714000000.0,-0.1832104894944674,-0.32814067812882197,424492000000.0,-0.8342506014141873,-8.723132934347221,1624157000000.0,-0.06886681037448117,-0.45765130944134236,98979055000000.0,0.004288705322555363,0.01640909786418955,0,0,424492000000.0,0.004288705322555363,30121,2026-03-31,True,passed,30121,0.0,0.0,4.0,2025.0,00106641,0.1589297163994494,0.1589297163994494,38.0,-0.3410526487624024,-0.1585718732650341,65.0,1.0,-0.1585718732650341,0.48091690171076623,-0.5441756392995779,54.0,1.0,0.43534051143966235,0.004288705322555363,-0.43626021803118065,65.0,1.0,-0.10906505450779516,-0.06886681037448117,0.058492448449224826,49.0,1.0,-0.008773867267383724,0.0,0.0,1.0,1.0,-0.0,0
051910,LG화학,00356361,2025,4,202504,101061661000000.0,47105545000000.0,53956116000000.0,1.1454302460570194,0.763340113178682,34735997000000.0,-0.041652078731753805,0.09029040503406671,501185000000.0,0.19774066656788758,0.9469919114967873,-1424347000000.0,1.8617263015773835,,2543234000000.0,-0.3982949394233627,-0.639168524629803,24671552000000.0,-7.237755540368786,-7.29501837377759,101061661000000.0,0.025165171191872653,0.24412375331927308,0,0,2543234000000.0,0.025165171191872653,20111,2026-03-31,True,passed,20111,0.0,0.0,4.0,2025.0,00356361,0.1313169876604107,0.1313169876604107,39.0,0.9469919114967873,-0.14626877046141448,16.0,1.0,-0.14626877046141448,0.763340113178682,-0.04931896846567565,40.0,1.0,0.03945517477254052,0.025165171191872653,0.23944438280323363,29.0,1.0,0.05986109570080841,-7.237755540368786,-1.1884632509898416,85.0,1.0,0.17826948764847625,0.0,0.0,1.0,1.0,-0.0,0
003160,디아이,00118275,2025,4,202504,373777690545.0,185897332896.0,187880357649.0,1.0106673114783706,0.69846666273297,323229794794.0,1.0241160408811925,1.0060865265924501,26502982822.0,4.4754809883899425,4.093940747094373,5852400180.0,0.10315837070580014,-2.0538055954519088,12008824866.0,11.940318808157986,12.905032547277534,1555390499.0,0.290005370872386,-5.753903302025839,373777690545.0,0.03212825476151372,0.0041612716284166315,0,0,12008824866.0,0.03212825476151372,27212,2026-03-31,True,passed,27212,0.0,0.0,4.0,2025.0,00118275,0.11224846789822733,0.11224846789822733,40.0,4.093940747094373,-0.11620984529946421,11.0,1.0,-0.11620984529946421,0.69846666273297,-0.16298901543601896,44.0,1.0,0.13039121234881518,0.03212825476151372,0.46481718457214005,21.0,1.0,0.11620429614303501,0.290005370872386,0.12091463529439102,28.0,1.0,-0.01813719529415865,0.0,0.0,1.0,1.0,-0.0,0
032640,LG유플러스,00231363,2025,4,202504,19681792000000.0,9067527000000.0,10614265000000.0,1.1705799166630548,0.7749943745512666,11440907000000.0,0.05700735236306942,0.05401260156316101,730461000000.0,0.18369188985973195,0.35399565271146993,460119000000.0,1.5602704281779483,2.1807862049154165,902034000000.0,0.2175350838002399,0.050545771280058105,578964000000.0,0.014706268961202085,0.2816168820435996,19681792000000.0,0.045830887756562,0.02941622388855649,0,0,902034000000.0,0.045830887756562,61220,2026-03-31,True,passed,61220,0.0,0.0,4.0,2025.0,00231363,0.08731349269189742,0.08731349269189742,41.0,0.35399565271146993,-0.1519329331457625,25.0,1.0,-0.1519329331457625,0.7749943745512666,-0.028898589581482746,36.0,1.0,0.023118871665186197,0.045830887756562,0.9083277009717418,11.0,1.0,0.22708192524293544,0.014706268961202085,0.07302914046974476,38.0,1.0,-0.010954371070461714,0.0,0.0,1.0,1.0,-0.0,0
011070,LG이노텍,00105961,2025,4,202504,11930883000000.0,5763054000000.0,6167829000000.0,1.070236197682687,0.7276627059284975,16527172000000.0,0.06519050128334558,0.08576989765468035,461258000000.0,-0.19866646514237862,-0.08779048358082209,212873000000.0,-0.38167743809454646,-0.171113248701392,443986000000.0,-0.5821811584110338,-0.5345742228660032,200580000000.0,0.19411337468893985,0.8173935803607459,11930883000000.0,0.03721317190018543,0.01681183194906865,0,0,443986000000.0,0.03721317190018543,262,2026-03-31,True,passed,262,0.0,0.0,4.0,2025.0,00105961,0.07502768552414794,0.07502768552414794,42.0,-0.08779048358082209,-0.15615277182193707,54.0,1.0,-0.15615277182193707,0.7276627059284975,-0.1118322544100122,41.0,1.0,0.08946580352800976,0.03721317190018543,0.6293997306299992,18.0,1.0,0.1573499326574998,0.19411337468893985,0.10423519226283035,30.0,1.0,-0.01563527883942455,0.0,0.0,1.0,1.0,-0.0,0
280360,롯데웰푸드,01258507,2025,4,202504,4574000252553.0,2286729525823.0,2287270726730.0,1.0002366702755565,0.6932655086966735,3059170511993.0,0.03148891082752758,0.03621179842649125,40256442100.0,-0.5033610687002736,-0.34432999161044786,21446940178.0,-0.401097495332994,10.696543704703283,135439596819.0,1.1064348444341516,1.580865622770995,86826641648.0,0.010720740728022315,0.3269283223741315,4574000252553.0,0.029610754119089467,0.01898264907168234,0,0,135439596819.0,0.029610754119089467,108,2026-03-31,True,passed,108,0.0,0.0,4.0,2025.0,01258507,0.06406177183665439,0.06406177183665439,43.0,-0.34432999161044786,-0.15860317768355056,66.0,1.0,-0.15860317768355056,0.6932655086966735,-0.17210238029550892,45.0,1.0,0.13768190423640714,0.029610754119089467,0.38333372001745236,22.0,1.0,0.09583343000436309,0.010720740728022315,0.07233589813710184,40.0,1.0,-0.010850384720565275,0.0,0.0,1.0,1.0,-0.0,0
006400,삼성SDI,00126362,2025,4,202504,42255338580919.0,23570113159830.0,18685225421089.0,0.7927507727427375,0.583751184818099,10214910044319.0,-0.19291713147454936,0.051925573326588315,-1131071980153.0,-5.846161001852961,-5.051368125700497,-590539660010.0,-2.711154188028079,-1.9502020267930467,332174443658.0,-0.11589920894127193,0.001484415502650882,669350654943.0,-0.7052579446653031,-1.1159978642055008,42255338580919.0,0.007861123702082891,0.015840617479876373,0,1,332174443658.0,0.007861123702082891,28202,2026-03-31,True,passed,28202,1.0,0.0,4.0,2025.0,00126362,0.047364689312805845,0.047364689312805845,44.0,-5.051368125700497,-0.20356371387230973,86.0,1.0,-0.20356371387230973,0.583751184818099,-0.36399133107083753,51.0,1.0,0.29119306485667,0.007861123702082891,-0.32063243168732697,60.0,0.6,-0.04809486475309904,-0.7052579446653031,-0.052201353876964035,81.0,1.0,0.007830203081544605,0.0,0.0,1.0,0.6,-0.0,0
003570,SNT다이내믹스,00134477,2025,4,202504,1228607911035.0,866792976548.0,361814934487.0,0.417417935165934,0.348836860881011,560303426012.0,0.2431199249413074,-0.03905432861709013,65555534382.0,-0.2879726857311913,-2.797436446102674,44415332493.0,-0.4354766014319733,-1.6178539029785395,-40133505675.0,-3.9568796283468,-3.2132884479540293,12169464123.0,-0.46947049454541234,-25.598846178156094,1228607911035.0,-0.032665836931809154,0.009905083642793931,0,0,-40133505675.0,-0.032665836931809154,303,2026-03-31,True,passed,303,0.0,0.0,4.0,2025.0,00134477,0.03203643429925211,0.03203643429925211,45.0,-2.797436446102674,-0.18203468139780676,82.0,1.0,-0.18203468139780676,0.348836860881011,-0.7756038174188674,65.0,1.0,0.620483053935094,-0.032665836931809154,-1.6323608597448473,81.0,1.0,-0.40809021493621184,-0.46947049454541234,-0.01118851132117841,67.0,1.0,0.0016782766981767614,0.0,0.0,1.0,1.0,-0.0,0
011170,롯데케미칼,00165413,2025,4,202504,31117333049679.0,17628428467279.0,13488904582400.0,0.7651790746655281,0.5682521439726811,13696947117394.0,-0.10067176790407728,-0.10724476435667418,-810560985713.0,0.6869221619835906,0.40827524005547766,-2312605926900.0,0.7629512322340779,-16.45185927023283,-9140147802.0,-1.04271180791678,3.1160788345995263,379495641645.0,-0.06671502748729496,0.5773428129303426,31117333049679.0,-0.00029373172139809353,0.01219563517988939,0,0,-9140147802.0,-0.00029373172139809353,20111,2026-03-31,True,passed,20111,0.0,0.0,4.0,2025.0,00165413,0.006529520407625266,0.006529520407625266,46.0,0.40827524005547766,-0.15141446712072298,24.0,1.0,-0.15141446712072298,0.5682521439726811,-0.39114846066375514,52.0,1.0,0.31291876853100414,-0.00029373172139809353,-0.5845790864170518,70.0,1.0,-0.14614477160426295,-0.06671502748729496,0.05886672932261961,48.0,1.0,-0.008830009398392942,0.0,0.0,1.0,1.0,-0.0,0
007070,GS리테일,00140177,2025,4,202504,7483097413933.0,3276094767814.0,4207002646119.0,1.2841516940995439,0.825994705568856,8752003373270.0,0.020974071799792826,0.015121295343707652,180970440879.0,0.14201897653771378,0.5489389817591279,-40051719946.0,-1.5496009149353451,0.9146020747769588,311155317493.0,0.15026474512754384,-0.7392774716112345,49508285297.0,-0.5212078901728625,-0.6281409688215758,7483097413933.0,0.04158108605049705,0.006616015074829717,0,0,311155317493.0,0.04158108605049705,47122,2026-03-31,True,passed,47122,0.0,0.0,4.0,2025.0,00140177,-0.002719518675881315,-0.002719518675881315,47.0,0.5489389817591279,-0.15007087969501035,21.0,1.0,-0.15007087969501035,0.825994705568856,0.060463236904434094,30.0,1.0,-0.04837058952354728,0.04158108605049705,0.7707751773119533,14.0,1.0,0.19269379432798833,-0.5212078901728625,-0.020187708097919855,68.0,1.0,0.003028156214687978,0.0,0.0,1.0,1.0,-0.0,0
272210,한화시스템,00339391,2025,4,202504,10327265554498.0,5000999101579.0,5326266452919.0,1.0650404738599735,0.7251498261531104,2856413983603.0,0.31965602302736795,0.13831812287543643,97377730818.0,-0.40018618841577125,-2.3233395816473434,57348874200.0,-0.8688371937309745,-1.3169855165998854,265884290022.0,0.7226408130579032,1.1395921194792589,97572843947.0,-0.02819887879797478,-1.6409549422921794,10327265554498.0,0.025745855823974154,0.0094480812401016,0,0,265884290022.0,0.025745855823974154,26299,2026-03-31,True,passed,26299,0.0,0.0,4.0,2025.0,00339391,-0.02979310846389112,-0.02979310846389112,48.0,-2.3233395816473434,-0.17750621814254955,79.0,1.0,-0.17750621814254955,0.7251498261531104,-0.11623527537061462,42.0,1.0,0.0929882202964917,0.025745855823974154,0.2582392918649969,28.0,1.0,0.06455982296624922,-0.02819887879797478,0.06556622389388331,41.0,1.0,-0.009834933584082496,0.0,0.0,1.0,1.0,-0.0,0
007340,DN오토모티브,00116949,2025,4,202504,5275680667000.0,2449662359000.0,2826018308000.0,1.1536358460247704,0.7671575050292163,2756969914000.0,0.06612157124266105,0.018291720480048568,409221365000.0,0.04134361459544067,-0.02121458081977523,246504796000.0,-0.04095056674326669,-0.17058730221629215,146323697000.0,1.2430059338254074,1.6261714430146053,49810874000.0,-0.3332187722083769,-1.2817957882717894,5275680667000.0,0.02773551058828709,0.00944160140540212,0,0,146323697000.0,0.02773551058828709,28202,2026-03-31,True,passed,28202,0.0,0.0,4.0,2025.0,00116949,-0.04262983695121333,-0.04262983695121333,49.0,-0.02121458081977523,-0.1555168542448712,49.0,1.0,-0.1555168542448712,0.7671575050292163,-0.04263020583669293,38.0,1.0,0.03410416466935434,0.02773551058828709,0.32263806926027877,24.0,1.0,0.08065951731506969,-0.3332187722083769,0.012511097938441167,62.0,1.0,-0.001876664690766175,0.0,0.0,1.0,1.0,-0.0,0
499790,GS피앤엘,01882845,2025,4,202504,2458495051224.0,1258600788881.0,1199894262343.0,0.953355720847597,0.6695487760399094,359720651475.0,8.386902611304208,,58093327759.0,-1521.739198664779,,17160237758.0,-16.091881512219345,,32927158494.0,-8.119475521212841,,37638212179.0,1.7063819759311754,,2458495051224.0,0.013393217317076437,0.015309452081370361,0,0,32927158494.0,0.013393217317076437,64992,2026-03-31,True,passed,64992,0.0,0.0,4.0,2025.0,01882845,-0.07463608346969687,-0.07463608346969687,50.0,,-0.15507689432388708,41.0,1.0,-0.15507689432388708,0.6695487760399094,-0.21365839583893131,47.0,1.0,0.17092671667114506,0.013393217317076437,-0.14157620965734458,50.0,1.0,-0.035394052414336144,1.7063819759311754,0.36727902268412477,8.0,1.0,-0.05509185340261871,0.0,0.0,1.0,1.0,-0.0,0
003030,세아제강지주,00124197,2025,4,202504,6046779971967.0,2733117514567.0,3313662457400.0,1.212411262866966,0.7940829899168608,2836453215700.0,0.007597048497806069,0.060190168997032334,166039505186.0,-0.13621662852671335,0.4523331788113595,81639319812.0,-0.2534377931598275,0.40232880986917485,163237158005.0,0.09686457512187752,0.40518656872371117,150141419985.0,-0.22879444576673125,-0.3479622606648196,6046779971967.0,0.026995716523797942,0.02482997904356679,0,0,163237158005.0,0.026995716523797942,64992,2026-03-31,True,passed,64992,0.0,0.0,4.0,2025.0,00124197,-0.08456001037631185,-0.08456001037631185,51.0,0.4523331788113595,-0.15099363591149825,22.0,1.0,-0.15099363591149825,0.7940829899168608,0.004548125373530439,35.0,1.0,-0.003638500298824352,0.026995716523797942,0.2986932954573527,26.0,1.0,0.07467332386433817,-0.22879444576673125,0.03067465353551613,56.0,1.0,-0.004601198030327419,0.0,0.0,1.0,1.0,-0.0,0
373220,LG에너지솔루션,01515323,2025,4,202504,67147953000000.0,29321676000000.0,37826277000000.0,1.290044846004028,0.8285714007822683,17971886000000.0,-0.041077078107253806,0.2245841211563755,744811000000.0,4.8587486627650875,5.769971196520679,-455293000000.0,1.0443770907703014,2.227303920038594,1752971000000.0,-0.4491526142744422,-0.6401319381335344,2372085000000.0,-0.30749181179282836,0.4922731101457525,67147953000000.0,0.02610609738170276,0.03532624442028784,0,0,1752971000000.0,0.02610609738170276,28202,2026-03-31,True,passed,28202,0.0,0.0,4.0,2025.0,01515323,-0.08725636648031469,-0.08725636648031469,52.0,5.769971196520679,-0.10020079129814981,8.0,1.0,-0.10020079129814981,0.8285714007822683,0.06497807408242476,29.0,1.0,-0.05198245926593981,0.02610609738170276,0.26989916185892787,27.0,1.0,0.06747479046473197,-0.30749181179282836,0.0169860425397137,61.0,1.0,-0.002547906380957055,0.0,0.0,1.0,1.0,-0.0,0
002380,KCC,00105271,2025,4,202504,16803559405446.0,7824485732406.0,8979073673040.0,1.1475608723845123,0.7643327201716371,4860986955367.0,-0.03255368786384594,-0.09354479015496397,310351562363.0,-0.10248463448545919,-0.6454952260771015,1212157811404.0,2.611889119993442,-0.5178539266587943,377876142277.0,1.7168554975672805,2.2912311323559185,114486520557.0,0.6769839627708849,0.6940126450578186,16803559405446.0,0.022487863027075745,0.006813230327849178,0,0,377876142277.0,0.022487863027075745,20411,2026-03-31,True,passed,20411,0.0,0.0,4.0,2025.0,00105271,-0.11345277785663786,-0.11345277785663786,53.0,-0.6454952260771015,-0.16147983813058808,73.0,1.0,-0.16147983813058808,0.7643327201716371,-0.047579741050807096,39.0,1.0,0.03806379284064568,0.022487863027075745,0.15278845856159023,34.0,1.0,0.03819711464039756,0.6769839627708849,0.1882256480472868,17.0,1.0,-0.02823384720709302,0.0,0.0,1.0,1.0,-0.0,0
103590,일진전기,00683469,2025,4,202504,1525996520000.0,588671403000.0,937325117000.0,1.592272212006874,0.9525347930401877,1594398520000.0,0.27973706837902457,-0.016437888845313164,115890278000.0,0.7811169984147184,0.33253637752007825,76303463000.0,,,71456493000.0,-0.35348091993665776,-1.617961334188878,9057808000.0,-0.6270423869070294,-1.7587776350196136,1525996520000.0,0.04682611792587836,0.005935667533501322,0,0,71456493000.0,0.04682611792587836,2830,2026-03-31,True,passed,2830,0.0,0.0,4.0,2025.0,00683469,-0.13696092308998548,-0.13696092308998548,54.0,0.33253637752007825,-0.15213790716367825,26.0,1.0,-0.15213790716367825,0.9525347930401877,0.28218441232633373,25.0,1.0,-0.225747529861067,0.04682611792587836,0.9405401266047912,10.0,1.0,0.2351350316511978,-0.6270423869070294,-0.038596548557079766,76.0,1.0,0.005789482283561965,0.0,0.0,1.0,1.0,-0.0,0
030000,제일기획,00148276,2025,4,202504,3587816549320.0,1588049835355.0,1999766713965.0,1.259259419599992,0.8150370691394679,3357971584765.0,0.026363202440126576,-0.04283826743568642,241001174155.0,0.07040671369904872,0.018731501287616803,143711915583.0,,,137927886826.0,-0.2655000467660138,-9.209363668364668,34719405466.0,4.457190024023569,4.515453359725451,3587816549320.0,0.03844340560058499,0.009677029187175243,0,0,137927886826.0,0.03844340560058499,71310,2026-03-31,True,passed,71310,0.0,0.0,4.0,2025.0,00148276,-0.14770459757689092,-0.14770459757689092,55.0,0.018731501287616803,-0.15513529853637129,47.0,1.0,-0.15513529853637129,0.8150370691394679,0.04126347122132458,31.0,1.0,-0.03301077697705967,0.03844340560058499,0.669218470864345,16.0,1.0,0.16730461771608626,4.457190024023569,0.8457542651969748,2.0,1.0,-0.12686313977954622,0.0,0.0,1.0,1.0,-0.0,0
